"","state","name","census_id","id","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed"
"5566","TX","Jayton-Girard Independent School District",NA,163678,2021,"School District",2713432,907994,176429,0,0,0,765630,0,826390,0,36989,119228,324441,6344193,5041393,5182640,6646615,0,0,0,11829255,FALSE
"5567","TX","Iola Independent School District",NA,163670,2021,"School District",11912756,9202536,223040,0,0,0,1061767,0,1425413,0,0,167669,1158330,0,7412050,1401370,7336679,0,0,0,8738049,FALSE
"5568","TX","Ira Independent School District",NA,163672,2021,"School District",11452840,10084183,162734,154247,0,0,415091,0,636585,0,0,139550,323274,0,3974892,380068,4057648,0,0,0,4437716,FALSE
"5569","TX","Iowa Park Consolidated Independent School District",NA,197574,2021,"School District",47539498,33787089,3263504,0,0,2277802,3653431,0,4557672,0,0,368382,2487588,0,21509785,-4432353,28798108,0,0,0,24365755,FALSE
"5570","TX","Jim Hogg County Independent School District",NA,163680,2021,"School District",29118214,15259223,693799,239015,0,3269000,4710902,0,4853657,0,92620,42741,4945445,0,14433881,1675281,17746786,0,0,0,19422067,FALSE
"5571","TX","Jim Ned Consolidated Independent School District",NA,163681,2021,"School District",45808880,36780770,1043279,0,0,0,3691243,0,4253133,0,0,1877706,2562292,0,13662270,-149802,18252070,0,0,0,18102268,FALSE
"5572","TX","Joaquin Independent School District",NA,99176,2021,"School District",16637321,11773422,475157,0,0,0,1932980,0,2455762,0,0,184271,1303840,0,9983919,1015216,10456814,0,0,0,11472030,FALSE
"5573","TX","Johnson City Independent School District",NA,169008,2021,"School District",18851004,13352132,1656736,0,0,0,1770685,0,2071451,0,0,359999,702126,0,12444864,956630,12550359,0,0,0,13506989,FALSE
"5574","TX","Jonesboro Independent School District",NA,163683,2021,"School District",2112177,480000,168765,0,0,0,657878,0,805534,0,0,24250,519629,0,4253252,691164,4105967,0,0,0,4797131,FALSE
"5575","TX","Jourdanton Independent School District",NA,38795,2021,"School District",58327954,0,1819223,0,0,0,4044118,0,4244581,0,0,687103,1679437,0,21471946,2166298,21672188,0,0,0,23838486,FALSE
"5576","TX","Judson Independent School District",NA,43407,2021,"School District",826747272,643591896,48701939,0,0,3000000,64612318,0,64845702,0,1995417,2226447,26489768,0,276164132,17541408,287338939,0,0,0,304880347,FALSE
"5577","TX","Junction Independent School District",NA,163685,2021,"School District",4050256,0,699321,0,0,0,1494797,0,1856138,0,0,69983,1902421,0,7853117,1043850,8781671,0,0,0,9825521,FALSE
"5578","TX","Karnack Independent School District",NA,39004,2021,"School District",1305677,0,120861,0,0,0,592444,0,592372,0,0,35527,661174,0,2415294,333768,2778227,0,0,0,3111995,FALSE
"5579","TX","Kenedy County Wide Community School District",NA,163690,2021,"School District",1239044,0,105487,0,0,0,510576,0,622981,0,0,2982,300891,0,8900850,-969122,10173845,0,0,0,9204723,FALSE
"5580","TX","Keene Independent School District",NA,39050,2021,"School District",19243929,11135691,1136040,279847,0,1553932,2444738,0,2693681,0,0,124128,2672586,0,13213770,993010,15017474,0,0,0,16010484,FALSE
"5581","TX","Kenedy Independent School District",NA,39054,2021,"School District",33149043,25650505,1653297,0,0,0,2344826,0,3500415,0,0,89022,1708686,0,15737422,2469622,15065508,0,0,0,17535130,FALSE
"5582","TX","Kerrville Independent School District",NA,39061,2021,"School District",125423436,96419371,4035415,0,0,0,11728311,0,13240339,0,0,2517990,11309432,0,47448634,7324063,53951993,0,0,0,61276056,FALSE
"5583","TX","Karnes City Independent School District",NA,163686,2021,"School District",62240518,11795176,41386837,0,0,0,4521840,0,4536665,0,0,91548,4587742,0,61269308,6440463,59508135,0,0,0,65948598,FALSE
"5584","TX","Kilgore Independent School District",NA,38965,2021,"School District",62165293,40328918,3373759,0,0,0,7902304,0,10560312,0,0,431006,8377910,0,40663146,7012256,42459806,0,0,0,49472062,FALSE
"5585","TX","Kennard Independent School District",NA,163691,2021,"School District",1827371,0,277774,0,0,0,666835,0,831241,0,51521,19560,821993,0,3417370,122170,4136753,0,0,0,4258923,FALSE
"5586","TX","Killeen Independent School District",NA,38810,2021,"School District",746624443,445784823,47170705,0,0,0,126234263,0,126482574,0,952078,1660206,69014384,0,491857455,45799922,516732123,0,0,0,562532045,FALSE
"5587","TX","La Feria Independent School District",NA,38856,2021,"School District",45256010,21837877,3965641,73441,0,0,9060594,0,9672705,0,227398,129701,8693347,0,33718059,1824287,40716820,0,0,0,42541107,FALSE
"5588","TX","Keller Independent School District",NA,229846,2021,"School District",1251948334,1001590265,52725904,0,0,0,99860050,0,93268293,0,996363,15743343,62623298,0,374464344,-8317115,461148100,0,0,0,452830985,FALSE
"5589","TX","Kelton Independent School District",NA,163689,2021,"School District",4531590,1050000,2742860,0,0,0,306405,0,432325,0,0,81701,215324,0,5779258,975114,5101169,0,0,0,6076283,FALSE
"5590","TX","Katy Independent School District",NA,38990,2021,"School District",2638649634,2030928233,97454123,6050000,0,0,239987931,0,232773193,0,31456154,13175767,148581499,0,937939566,7890797,1091806035,0,0,0,1099696832,FALSE
"5591","TX","Kingsville Independent School District",NA,46466,2021,"School District",80390914,58968305,7274029,315141,0,0,5892687,0,7940752,0,0,629336,6411235,0,41570122,6763504,41847189,0,0,0,48610693,FALSE
"5592","TX","Kemp Independent School District",NA,39057,2021,"School District",34334416,18734162,2345493,0,1653666,0,5403698,0,6197397,0,0,192740,4047095,0,19219651,651742,22807744,0,0,0,23459486,FALSE
"5593","TX","Kennedale Independent School District",NA,39197,2021,"School District",48520128,25197249,4824959,0,0,0,8079021,0,8113002,0,0,186925,5164343,0,36008214,4451897,36907585,0,0,0,41359482,FALSE
"5594","TX","Klein Independent School District",NA,38991,2021,"School District",1579426495,1176197069,89156006,0,0,0,157094062,0,151372041,0,4692584,8948028,91574796,0,546415073,19549763,627388134,0,0,0,646937897,FALSE
"5595","TX","Kirbyville Consolidated Independent School District",NA,163694,2021,"School District",32650700,22899958,1470861,107875,0,0,3288588,0,4730672,0,0,153958,2019082,0,16468105,1045936,17595209,0,0,0,18641145,FALSE
"5596","TX","Kerens Independent School District",NA,163692,2021,"School District",22375025,17353710,1242993,33500,0,91903,1745516,0,1907403,0,0,41465,1648894,0,8063643,207146,9546856,0,0,0,9754002,FALSE
"5597","TX","Kermit Independent School District",NA,39256,2021,"School District",37970153,23971272,2706745,0,0,0,5028561,0,6164687,0,98888,340450,3017166,0,17236946,-2226343,22820905,0,0,0,20594562,FALSE
"5598","TX","La Gloria Independent School District",NA,163702,2021,"School District",975969,0,249287,0,0,0,370879,0,355803,0,0,543,287599,0,1355400,14095,1629447,0,0,0,1643542,FALSE
"5599","TX","Klondike Independent School District",NA,163695,2021,"School District",12806759,9119068,2160602,0,0,0,680361,0,816037,0,0,93638,503716,0,22111313,3132203,19576464,0,0,0,22708667,FALSE
"5600","TX","Krum Independent School District",NA,163700,2021,"School District",50342527,35044234,1717780,0,0,2372000,5535943,0,4624167,0,0,606445,2975457,0,23459230,-465755,27506887,0,0,0,27041132,FALSE
"5601","TX","La Grange Independent School District",NA,38935,2021,"School District",48282154,34111254,3369725,0,0,0,5145035,0,5656140,0,0,1673884,4292540,0,20752768,115222,26603970,0,0,0,26719192,FALSE
"5602","TX","Knippa Independent School District",NA,163696,2021,"School District",6290490,3226622,1060930,0,0,0,901419,0,1101519,0,0,26783,757295,0,5321414,987806,5117686,0,0,0,6105492,FALSE
"5603","TX","Knox City-O'Brien Consolidated Independent School District",NA,197575,2021,"School District",2826366,0,485739,0,0,0,951874,0,1388753,0,0,24711,1252375,0,3498729,-70163,4845978,0,0,0,4775815,FALSE
"5604","TX","Lake Dallas Independent School District",NA,38904,2021,"School District",218371616,182004297,13092619,0,0,0,11404058,0,11870642,0,0,1295217,7362414,0,47912549,-191088,56761268,0,0,0,56570180,FALSE
"5605","TX","Kopperl Independent School District",NA,163698,2021,"School District",1778506,0,199786,93182,0,0,633241,0,852297,0,0,19964,551934,0,2361271,26020,2907149,0,0,0,2933169,FALSE
"5606","TX","Lake Travis Independent School District",NA,39216,2021,"School District",450535608,390040383,12074238,0,0,0,22851574,0,25003900,0,565513,5657203,14490938,0,181532801,20001379,181679563,0,0,0,201680942,FALSE
"5607","TX","Kountze Independent School District",NA,38978,2021,"School District",17717222,10910358,723394,0,0,0,2590444,0,3173770,0,0,560813,2592654,0,13914365,2254166,14813666,0,0,0,17067832,FALSE
"5608","TX","La Joya Independent School District",NA,39023,2021,"School District",521780198,207909316,45478472,12180268,0,38850307,110073379,0,106031844,0,1256612,966694,57919510,0,326023886,33281705,351628385,0,0,0,384910090,FALSE
"5609","TX","Lancaster Independent School District",NA,38897,2021,"School District",274560573,215224111,14209973,3390266,0,0,20830611,0,20905612,0,0,609111,12811960,0,87823654,11692490,89552235,0,0,0,101244725,FALSE
"5610","TX","La Vernia Independent School District",NA,39255,2021,"School District",55951164,34435548,5434163,0,0,0,7499415,0,8582038,0,0,969983,3160995,0,34141652,2446420,35826210,0,0,0,38272630,FALSE
"5611","TX","Leggett Independent School District",NA,163716,2021,"School District",4077817,2945198,130445,0,0,0,464118,0,538056,0,0,22773,586725,0,2879875,669685,2819688,0,0,0,3489373,FALSE
"5612","TX","La Villa Independent School District",NA,57273,2021,"School District",18391410,8910510,1496087,0,1390689,1640000,2507615,0,2446509,0,0,82419,1545181,0,9149614,724026,10053188,0,0,0,10777214,FALSE
"5613","TX","Lake Worth Independent School District",NA,39199,2021,"School District",100414196,70343773,2968064,1337125,0,3055000,11700442,0,11009792,0,0,1244325,12745538,0,40572024,5005689,49556198,0,0,0,54561887,FALSE
"5614","TX","Lackland Independent School District",NA,38818,2021,"School District",8629167,0,1707673,0,0,0,2457951,0,4361665,0,101878,249791,833419,0,21098297,3324108,18857399,0,0,0,22181507,FALSE
"5615","TX","Lamar Consolidated Independent School District",NA,163705,2021,"School District",1724962475,1465248286,69500430,0,0,0,97870267,0,91463620,0,879872,4356623,62614105,0,389165484,-41128527,497264739,0,0,0,456136212,FALSE
"5616","TX","Lago Vista Independent School District",NA,163703,2021,"School District",91814117,82458120,1655052,0,0,0,3678379,0,4022566,0,0,494901,1176471,0,25142582,2433158,24380796,0,0,0,26813954,FALSE
"5617","TX","Laneville Independent School District",NA,163706,2021,"School District",1499985,0,146306,0,0,0,526217,0,562213,0,0,4731,414764,0,2508825,245167,2683153,0,0,0,2928320,FALSE
"5618","TX","La Porte Independent School District",NA,38992,2021,"School District",405681575,350800103,8582006,0,0,0,22810516,0,22271758,0,1217192,657838,10214299,0,158774084,-12140224,181786445,0,0,0,169646221,FALSE
"5619","TX","Lapoynor Independent School District",NA,163707,2021,"School District",11062106,6888301,1611384,0,0,0,1200321,0,1310380,0,51720,142034,1196022,0,5733465,291531,6779990,0,0,0,7071521,FALSE
"5620","TX","Lamesa Independent School District",NA,38900,2021,"School District",42346416,26102588,4327485,434616,0,0,5736661,0,5745066,0,0,239316,8019595,0,23887502,4379187,27767226,0,0,0,32146413,FALSE
"5621","TX","La Pryor Independent School District",NA,39264,2021,"School District",7157075,1808256,809559,0,1266899,0,1612530,0,1659831,0,0,36652,1159245,0,8593428,1619290,8170035,0,0,0,9789325,FALSE
"5622","TX","Lampasas Independent School District",NA,39067,2021,"School District",52685209,31717123,3108099,0,0,0,8227894,0,9632093,0,0,448800,6750112,0,37555733,2130353,42624292,0,0,0,44754645,FALSE
"5623","TX","Leon Independent School District",NA,163717,2021,"School District",8226411,2537213,1253534,0,0,0,1948778,0,2478319,0,0,230832,1475207,0,11290294,1747225,11249108,0,0,0,12996333,FALSE
"5624","TX","La Vega Independent School District",NA,191611,2021,"School District",60018249,37156513,3061728,0,1073329,0,8764340,0,9962339,0,0,315376,8537684,0,33545332,1696297,40702095,0,0,0,42398392,FALSE
"5625","TX","Laredo Independent School District",NA,197577,2021,"School District",530903508,299714980,60072294,0,8000000,0,81186995,0,79148099,0,2781140,696885,72376510,0,245215805,11780835,306508365,0,0,0,318289200,FALSE
"5626","TX","Leonard Independent School District",NA,163718,2021,"School District",5855360,0,1241507,0,0,0,2174496,0,2439357,0,0,219916,1277087,0,10002001,-234619,11733623,0,0,0,11499004,FALSE
"5627","TX","Lasara Independent School District",NA,57460,2021,"School District",9277601,5362752,501498,0,0,0,1833043,0,1580308,0,0,77481,1898016,0,3997247,-237948,6210692,0,0,0,5972744,FALSE
"5628","TX","Latexo Independent School District",NA,163708,2021,"School District",8850662,5707339,359022,0,0,0,1145076,0,1639225,0,0,120416,479973,0,6078509,508447,6170451,0,0,0,6678898,FALSE
"5629","TX","Lazbuddie Independent School District",NA,163709,2021,"School District",6178454,4630173,252469,0,0,0,510134,0,785678,0,0,50643,325885,0,2494577,178922,2692183,0,0,0,2871105,FALSE
"5630","TX","Levelland Independent School District",NA,39027,2021,"School District",69170787,47907131,2920066,304741,0,0,8118170,0,9359364,0,561315,1261139,6639713,0,32941523,1955993,38886382,0,0,0,40842375,FALSE
"5631","TX","Leakey Independent School District",NA,163711,2021,"School District",7031392,5034180,342800,0,0,0,766954,0,887457,0,0,77695,422474,0,5557792,506518,5551443,0,0,0,6057961,FALSE
"5632","TX","Leander Independent School District",NA,39252,2021,"School District",2028636538,1727501461,98188226,397234,0,0,97101548,0,103047729,0,0,7613890,73046804,0,471240716,15874185,536027225,0,0,0,551901410,FALSE
"5633","TX","Lexington Independent School District",NA,65178,2021,"School District",17762347,7505253,1019168,76326,0,3448179,2584836,0,3065289,0,63296,179322,1637918,0,12649776,1310402,13156614,0,0,0,14467016,FALSE
"5634","TX","Leary Independent School District",NA,163712,2021,"School District",577500,0,70355,0,0,0,216762,0,284683,0,5700,5354,291783,0,1626304,699781,1223660,0,0,0,1923441,FALSE
"5635","TX","Liberty Hill Independent School District",NA,47664,2021,"School District",461144587,423331915,14191836,0,0,819257,10148089,0,11841283,0,0,1649469,7845897,0,65497957,829362,74163961,0,0,0,74993323,FALSE
"5636","TX","Liberty Independent School District",NA,39073,2021,"School District",59090424,33857402,1714826,0,0,8127384,7255822,0,7632763,0,421686,2152572,5667200,0,26690924,1006020,33504676,0,0,0,34510696,FALSE
"5637","TX","Lindale Independent School District",NA,39179,2021,"School District",98030063,74405638,2817810,0,0,0,9215789,0,11403606,0,187220,417122,7235119,0,46589497,3974202,50267536,0,0,0,54241738,FALSE
"5638","TX","Leveretts Chapel Independent School District",NA,163719,2021,"School District",2511946,0,345713,0,0,0,786191,0,1289174,0,0,6010,601378,0,3183436,256653,3534171,0,0,0,3790824,FALSE
"5639","TX","Lindsay Independent School District",NA,163723,2021,"School District",2980362,0,477225,0,0,0,1030510,0,1472627,0,0,186411,470434,0,5601713,34251,6224307,0,0,0,6258558,FALSE
"5640","TX","Lingleville Independent School District",NA,163724,2021,"School District",9639278,7343892,222611,0,0,0,953250,0,1119525,0,0,35198,370709,0,3992980,-77774,4476661,0,0,0,4398887,FALSE
"5641","TX","Lipan Independent School District",NA,163725,2021,"School District",21633687,18027913,380625,18790,0,54670,1256189,0,1895500,0,0,19028,849102,0,6367839,429683,6806286,0,0,0,7235969,FALSE
"5642","TX","Little Elm Independent School District",NA,38906,2021,"School District",428982444,378072558,13667284,0,0,0,18735336,0,18507266,0,0,2672633,10392202,0,104990662,5485272,112570225,0,0,0,118055497,FALSE
"5643","TX","Liberty-Eylau Independent School District",NA,38828,2021,"School District",45088482,24024242,3824616,0,0,689917,7780430,0,8782597,0,0,360618,6609967,0,24366059,-382884,31719528,0,0,0,31336644,FALSE
"5644","TX","Linden-Kildare Consolidated Independent School District",NA,163722,2021,"School District",7100791,0,711567,0,332230,1593000,1930709,0,2533285,0,0,147895,1076872,0,8186590,-302530,9713887,0,0,0,9411357,FALSE
"5645","TX","Little Cypress-Mauriceville Consolidated Independent School District",NA,163726,2021,"School District",86687873,63998999,5834827,0,0,0,7293596,0,9258034,0,133323,187324,6393331,0,34167779,1152259,39596175,0,0,0,40748434,FALSE
"5646","TX","Livingston Independent School District",NA,39141,2021,"School District",82304486,57129619,3209508,0,1106788,0,10218936,0,10639635,0,0,228202,10737685,0,46074604,4084096,52956395,0,0,0,57040491,FALSE
"5647","TX","Llano Independent School District",NA,39077,2021,"School District",54736560,38755780,3665975,0,0,0,5556907,0,6616118,0,141780,346222,5865545,0,48439769,1886971,52764565,0,0,0,54651536,FALSE
"5648","TX","Lockhart Independent School District",NA,38849,2021,"School District",119620639,77219491,10003942,0,0,0,16667345,0,15729861,0,0,180462,16376245,0,61661925,3252005,74966627,0,0,0,78218632,FALSE
"5649","TX","Littlefield Independent School District",NA,39065,2021,"School District",10136777,0,1052954,108766,0,0,3901969,0,4828100,0,244988,145515,4762611,0,13114313,150430,17872009,0,0,0,18022439,FALSE
"5650","TX","Lufkin Independent School District",NA,38793,2021,"School District",166948804,98567180,13608687,1833621,0,4710000,23282683,0,24946633,0,0,521019,27023589,0,80962027,863139,107643496,0,0,0,108506635,FALSE
"5651","TX","Lovejoy Independent School District",NA,53926,2021,"School District",200446092,166341984,7907789,0,0,0,13215255,0,12981064,0,0,3794415,7151047,138875,51138078,781455,61440960,0,0,0,62222415,FALSE
"5652","TX","London Independent School District",NA,163729,2021,"School District",40406100,31898522,1728592,0,0,767000,2542455,0,3037531,0,0,637383,1548950,0,13289784,758113,14718004,0,0,0,15476117,FALSE
"5653","TX","Lovelady Independent School District",NA,163736,2021,"School District",12436778,7569049,1796218,211356,0,200000,1129811,0,1530344,0,0,205967,940850,0,6323978,437543,7033252,0,0,0,7470795,FALSE
"5654","TX","Lone Oak Independent School District",NA,163730,2021,"School District",14650972,7062211,1683954,89934,297000,0,2418724,0,3099149,0,0,412564,2163287,0,11212385,545011,13243225,0,0,0,13788236,FALSE
"5655","TX","Lubbock Independent School District",NA,39079,2021,"School District",539014264,333717015,41773765,0,0,0,74806072,0,75397412,0,13320000,7516350,77557444,0,272913123,16314726,341672191,0,0,0,357986917,FALSE
"5656","TX","Lohn Independent School District",NA,163728,2021,"School District",1755816,785000,104205,0,0,0,483550,0,383061,0,0,27560,463824,0,2175332,318553,2348163,0,0,0,2666716,FALSE
"5657","TX","Lockney Independent School District",NA,163727,2021,"School District",8947793,4720429,351998,0,0,0,1546641,0,2328725,0,0,19954,1213283,0,7263637,773446,7723428,0,0,0,8496874,FALSE
"5658","TX","Mabank Independent School District",NA,39058,2021,"School District",65896009,44909020,3280941,0,0,0,8288747,0,9214522,0,202779,1971644,7205994,0,35360569,3239920,41298287,0,0,0,44538207,FALSE
"5659","TX","Lometa Independent School District",NA,65553,2021,"School District",6395975,3283188,276681,0,0,28750,1246103,0,1561253,0,0,27839,2150974,0,5182720,1535109,5826424,0,0,0,7361533,FALSE
"5660","TX","Longview Independent School District",NA,38966,2021,"School District",246887106,179774015,9925957,0,0,347000,26830283,0,30009851,0,0,1882566,32805304,0,111482653,23792546,122377977,0,0,0,146170523,FALSE
"5661","TX","Lubbock-Cooper Independent School District",NA,42831,2021,"School District",412476375,371448061,13352137,536654,0,0,11180196,0,15959327,0,0,2572205,10086150,0,80765445,4966064,88457736,0,0,0,93423800,FALSE
"5662","TX","Madisonville Consolidated Independent School District",NA,163739,2021,"School District",35603587,20012533,3434054,0,0,0,5844620,0,6312380,0,0,575515,5777887,0,23860743,-398790,30612935,0,0,0,30214145,FALSE
"5663","TX","Loop Independent School District",NA,163732,2021,"School District",1843364,360000,443002,0,0,0,506707,0,533655,0,0,22852,311861,0,3352095,322273,3364535,0,0,0,3686808,FALSE
"5664","TX","Loraine Independent School District",NA,163733,2021,"School District",8648854,7469947,113061,0,0,0,442947,0,614978,0,0,25476,398379,0,3180478,390376,3213957,0,0,0,3604333,FALSE
"5665","TX","Luling Independent School District",NA,38850,2021,"School District",45052626,33421250,1598378,0,0,2650000,3544135,0,3838863,0,0,135105,2759563,0,15622397,1570496,16946569,0,0,0,18517065,FALSE
"5666","TX","Lorena Independent School District",NA,53971,2021,"School District",40476732,29560549,1384249,471862,0,0,4149248,0,4910824,0,0,627190,3480251,0,18341449,1014098,21434792,0,0,0,22448890,FALSE
"5667","TX","Lorenzo Independent School District",NA,42823,2021,"School District",3961619,0,628873,0,0,0,1563983,0,1768763,0,0,789106,1435333,0,2824701,-155284,5204424,0,0,0,5049140,FALSE
