"","state","name","census_id","id","year","category","total_liabilities","bonds_outstanding","current_liabilities","leases","loans_outstanding","notes_outstanding","net_pension_liability","net_pension_assets","net_opeb_liability","net_opeb_assets","compensated_absences","charges_for_services","operating_grants","capital_grants","general_revenue","change_in_net_position","expenses","total_operating_revenues","non_operating_revenues","capital_contributions","revenues","has_unconfirmed"
"7493","AL","Barbour County Board of Education",NA,93563,2020,"School District",17474109,0,961894,0,0,0,8226000,0,3450309,0,0,802247,6516718,249528,2128324,104930,9591887,0,0,0,9696817,FALSE
"7494","TX","Dilley Independent School District",NA,38944,2020,"School District",45411343,33745000,1481437,0,101000,0,3427857,0,4623357,0,0,287292,1983777,0,22063761,1938546,22396284,0,0,0,24334830,FALSE
"7495","FL","Gulf County District School Board",NA,32390,2020,"School District",22294675,0,197554,0,0,0,13462910,0,1256257,0,1944157,262076,617551,137114,33504236,5436287,29084691,0,0,0,34520978,FALSE
"7496","IL","Schaumburg Community Consolidated School District No. 54",NA,32950,2020,"School District",208781446,0,31057050,0,0,0,28344375,0,148910425,0,469596,1914333,118065156,0,201497108,-18900587,340377184,0,0,0,321476597,FALSE
"7497","IL","Summit Hill School District 161",NA,48353,2020,"School District",66786967,41639640,2202595,0,0,0,1738122,0,21206610,0,0,973562,9863029,0,40846498,2399011,49284078,0,0,0,51683089,FALSE
"7498","FL","Holmes County District School Board",NA,32397,2020,"School District",32915165,81000,1603853,0,0,0,21385093,0,6659934,0,2781888,95790,2816039,170887,30250789,-3315207,36648712,0,0,0,33333505,FALSE
"7499","TX","Denison Independent School District",NA,43468,2020,"School District",152317845,115523742,7743780,0,0,0,12136721,0,16673129,0,240473,1246887,11087059,0,53753833,-94905,66182684,0,0,0,66087779,FALSE
"7500","TX","Friendswood Independent School District",NA,38950,2020,"School District",137664654,95593186,4544508,0,0,0,16574576,0,20193231,0,759153,4851332,8309780,0,56988990,-1316884,71466986,60782,0,0,70150102,FALSE
"7501","AZ","J. O. Combs Unified School District No. 44",NA,91043,2020,"School District",78316665,45828108,3267085,0,0,0,28230712,0,124823,52723,865937,663934,6948369,72849,33718171,-1935828,43339151,0,0,0,41403323,FALSE
"7502","PA","Dallastown Area School District",NA,38189,2020,"School District",281843598,76716748,10227668,820565,0,0,165096000,0,25232569,0,2000183,1555875,22085609,0,88813389,-526304,112981177,1174034,1220216,0,112454873,FALSE
"7503","AZ","Flowing Wells Unified School District No.8",NA,30591,2020,"School District",74868161,24704159,4105215,8018301,0,0,36887199,0,0,0,1153287,4086542,6988905,2959408,41733641,4074898,51693598,0,0,0,55768496,FALSE
"7504","CA","Alexander Valley Union School District",NA,108394,2020,"School District",8490181,6170660,157096,0,0,0,2005886,0,114631,0,41908,38138,366822,0,2500710,-3376,2909046,0,0,0,2905670,FALSE
"7505","AR","Mineral Springs School District No. 3",NA,98749,2020,"School District",75324,19245000,75324,143093,12400,0,5386584,0,0,0,0,0,0,0,9347324,-221170,9568494,0,0,0,9347324,FALSE
"7506","CA","Planada School District",NA,98927,2020,"School District",19065826,5432144,1041303,175360,0,0,10730285,0,1559063,0,127671,105497,2344212,217372,9983167,-748333,13398581,0,0,0,12650248,FALSE
"7507","CA","Kings Canyon Joint Unified School District",NA,98876,2020,"School District",255069027,92882782,12395107,0,0,0,120028549,0,29216801,0,545788,830882,28326737,3543456,124092183,817644,155975614,0,0,0,156793258,FALSE
"7508","WA","Asotin-Anatone School District No 420",NA,99182,2020,"School District",0,0,0,8847,0,0,2313930,0,0,0,178980,0,0,0,9404605,719474,8685131,0,0,0,9404605,FALSE
"7509","NE","Valentine Community Schools",NA,108719,2020,"School District",0,12182,0,224085,0,1680626,0,0,0,0,0,169216,1113387,0,9457928,-309317,11049848,0,0,0,10740531,FALSE
"7510","NE","Wauneta Palisade Public School",NA,108722,2020,"School District",0,20000,0,0,0,0,1045612,0,0,0,0,44872,281029,0,4580366,539072,4367195,0,0,0,4906267,FALSE
"7511","NE","South Sioux City Community Schools District No. 11",NA,108824,2020,"School District",0,4765000,0,0,0,0,13706445,0,0,0,0,315375,3821864,0,47290706,2351393,49076552,0,0,0,51427945,FALSE
"7512","AR","Clarksville School District No. 17",NA,98660,2020,"School District",547381,23900000,547381,0,0,0,20429861,0,0,0,0,0,0,0,35686949,714896,34972053,0,0,0,35686949,FALSE
"7513","WA","Lind School District No 158",NA,102476,2020,"School District",0,2535000,0,0,0,0,1175032,0,0,0,0,0,0,0,5357576,-68026,5425602,0,0,0,5357576,FALSE
"7514","GA","Troup County School District",NA,70989,2020,"School District",248335710,0,19633037,0,0,18000000,113215177,0,96238411,0,1249085,4837600,86465789,1727355,62793137,2130317,153693564,0,0,0,155823881,FALSE
"7515","NE","Axtell Community Schools",NA,108856,2020,"School District",275000,275000,0,121761,0,0,1092526,0,0,0,0,125626,460837,0,4258488,217705,4627246,0,0,0,4844951,FALSE
"7516","WA","Port Townsend School District",NA,39631,2020,"School District",131079,33190000,131079,0,0,0,5118132,0,0,0,460510,0,0,0,22957414,602758,22354656,0,0,0,22957414,FALSE
"7517","WA","Steilacoom Historical School District No.1",NA,39668,2020,"School District",1138083,30630000,1138083,0,0,0,12817896,0,0,0,677494,0,0,0,55650450,1579140,54071310,0,0,0,55650450,FALSE
"7518","TX","Tatum Independent School District",NA,39160,2020,"School District",28787004,16467081,1482266,0,0,0,4646820,0,6190837,0,0,1109418,3102070,0,15904218,-1419894,21535600,0,0,0,20115706,FALSE
"7519","MA","South Middlesex Regional Vocational Technical School District",NA,34213,2020,"School District",36695978,0,1383738,2293681,0,0,7027195,0,25570028,0,421336,853572,5396441,149973,19081674,-1597432,27079092,0,0,0,25481660,FALSE
"7520","LA","Lafourche Parish Special Education District No 1",NA,76144,2020,"School District",2100515,0,9774,0,0,0,2049812,0,0,0,40929,1000219,53406,950,872782,-490178,2417535,0,0,0,1927357,FALSE
"7521","MA","Whitman-Hanson Regional School District",NA,34216,2020,"School District",122438757,4387954,704590,0,0,1290500,11200634,0,103348395,0,1506684,1879644,14206041,394726,51295552,-5117236,72893199,0,0,0,67775963,FALSE
"7522","NC","Chatham County Board of Education",NA,36525,2020,"School District",152729030,0,6102917,0,0,0,38360851,0,101980125,141122,5183826,2840435,67244974,665932,89035036,48682369,111104008,0,0,0,159786377,FALSE
"7523","NE","Bloomfield Community Schools",NA,108880,2020,"School District",0,0,0,25795,0,0,0,0,0,0,0,93690,411110,0,4772633,790235,4487198,0,0,0,5277433,FALSE
"7524","NC","Newton Conover City Board of Education",NA,36521,2020,"School District",51278255,0,1200700,0,0,0,12900641,0,34736358,0,2440556,1107620,22542039,0,11614374,2743416,32520617,0,0,0,35264033,FALSE
"7525","PA","South Park School Distirct",NA,151623,2020,"School District",121146382,61695658,4092817,0,0,0,43835000,0,4057933,0,23616,442140,6524732,1172384,29809689,2449173,35499772,0,0,0,37948945,FALSE
"7526","OR","Port Orford-Langlois School District No. 2-Cj",NA,85460,2020,"School District",3579228,0,146877,116074,0,0,3078119,0,210964,31403,11194,34148,1211292,1354439,3720981,1849500,4471360,0,0,0,6320860,FALSE
"7527","CA","Trona Joint Unified School District",NA,146719,2020,"School District",10114987,300000,2556367,0,0,0,6055825,0,1121600,0,81195,1504,320890,0,7666409,-2181223,10170026,0,0,0,7988803,FALSE
"7528","NH","Bedford New Hampshire School District",NA,42547,2020,"School District",95244289,25247242,4167440,0,0,0,52561388,0,11910887,0,1357332,1984857,2298754,522699,65182226,-3749997,73738533,0,0,0,69988536,FALSE
"7529","CA","Valle Lindo School District",NA,146739,2020,"School District",18460264,0,1660418,0,0,0,13664077,0,3094583,0,41186,244969,2019003,0,11707160,-692814,14663946,0,0,0,13971132,FALSE
"7530","CA","Hydesville Elementary School District",NA,146226,2020,"School District",2942858,1130460,134116,0,0,0,1672133,0,0,0,6149,21773,273100,0,1858790,71867,2081796,0,0,0,2153663,FALSE
"7531","OK","Turpin Public Schools",NA,147681,2020,"School District",3429935,3000000,387479,42456,0,0,0,0,0,0,0,0,0,0,4900983,-1176626,6077609,0,0,0,4900983,FALSE
"7532","OK","Welch School District I-17",NA,147731,2020,"School District",5071077,845000,369338,3856739,0,0,0,0,0,0,0,0,0,0,4125343,-24652,4149995,0,0,0,4125343,FALSE
"7533","OK","Wynona School District I-30",NA,147765,2020,"School District",590658,530000,60658,0,0,0,0,0,0,0,0,0,0,0,2400153,733531,1666622,0,0,0,2400153,FALSE
"7534","OK","Yarbrough School District I-1",NA,147767,2020,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559372,115274,1444098,0,0,0,1559372,FALSE
"7535","OK","Copan Public Schools I-4",NA,148651,2020,"School District",1034058,930000,64488,39570,0,0,0,0,0,0,0,0,0,0,2382712,113752,2268960,0,0,0,2382712,FALSE
"7536","WA","Central Kitsap School District No. 401",NA,39649,2020,"School District",7519356,183480000,7519356,0,0,0,59795302,0,0,0,5694312,0,0,0,215373370,-487218,215860588,0,0,0,215373370,FALSE
"7537","OK","Greenville Public Schools C-3",NA,148683,2020,"School District",179916,130000,49916,0,0,0,877362,0,0,0,0,0,0,0,1219418,-66944,1286362,0,0,0,1219418,FALSE
"7538","OK","Shady Grove School District C-026",NA,148809,2020,"School District",106459,0,106459,0,0,0,0,0,0,0,0,0,0,0,1828622,57610,1771012,0,0,0,1828622,FALSE
"7539","MN","Independent School District No 738",NA,155684,2020,"School District",26538529,15597631,2723132,165413,0,0,6377667,0,1611055,0,63631,581559,2754365,219783,10986404,1367486,13174625,0,0,0,14542111,FALSE
"7540","NM","Reserve Independent Schools",NA,155717,2020,"School District",6444188,1495000,51254,0,0,0,3805321,0,1075825,0,16788,27212,546308,173372,2786290,1441963,2091219,0,0,0,3533182,FALSE
"7541","NY","Dunkirk City School District",NA,36137,2020,"School District",40729438,30330507,2562775,0,0,0,3392205,2868717,3041542,0,533909,142966,10846225,0,40979290,-605196,52573677,0,0,0,51968481,FALSE
"7542","OH","Champion Local School District",NA,49857,2020,"School District",34386220,14149859,1446181,292470,0,0,16096851,0,1319171,958808,1081688,738473,1627954,0,14625409,-1873412,18865248,0,0,0,16991836,FALSE
"7543","WA","South Kitsap School District No. 402",NA,39651,2020,"School District",8827741,1280362,8827741,15319,0,0,45017100,0,0,0,4432247,0,0,0,162325065,2182374,160142690,0,0,0,162325065,FALSE
"7544","OH","Willoughby-Eastlake City School District",NA,37137,2020,"School District",331841923,126366896,14585848,0,40567982,8625000,118969389,0,11362210,6932673,9423645,3609604,12012986,1204870,100493476,-19417531,136738467,0,0,0,117320936,FALSE
"7545","CA","Irvine Unified School District",NA,29936,2020,"School District",635380321,132637239,33051771,545329,0,0,414624892,0,45365547,0,387656,6588517,75613010,202391232,401083313,98674112,587001960,0,0,0,685676072,FALSE
"7546","AZ","Catalina Foothills Unified School District No. 16",NA,30590,2020,"School District",79402673,38298080,3849807,1290328,0,0,35413167,0,0,0,551291,6158870,3716977,85151,44118986,188497,53891487,0,0,0,54079984,FALSE
"7547","NY","City School District of New Rochelle",NA,36471,2020,"School District",642129199,56764183,27044454,0,0,52515000,20180057,18127226,468624613,0,5513217,4888142,10884744,292909,287246820,-20232493,323545108,1536862,0,0,303312615,FALSE
"7548","NY","Attica Central School District",NA,36480,2020,"School District",57041248,1610697,3024010,0,0,10077453,2072112,1547496,39261449,0,995527,505413,6667871,0,22160249,-563086,29896619,0,0,0,29333533,FALSE
"7549","AL","Eufaula City Board of Education",NA,30309,2020,"School District",41751063,0,2275506,0,0,150097,23540000,0,10572729,0,54884,1973258,37486669,1690679,6150634,3685018,43616222,0,0,0,47301240,FALSE
"7550","NY","Ellenville Central School District",NA,36452,2020,"School District",164476240,11370000,2723893,0,0,0,3621584,2584214,146540531,0,220232,85838,2829569,0,49572116,-14866380,67353903,0,0,0,52487523,FALSE
"7551","AZ","Deer Valley Unified School District No. 97",NA,30572,2020,"School District",595384117,254947235,18822170,0,0,37000000,222792864,0,46619701,0,15202147,20593683,28229902,3415904,288980705,-98664,341318858,0,0,0,341220194,FALSE
"7552","AZ","Fowler Elementary School District No. 45",NA,30543,2020,"School District",44001150,10068163,1633807,0,0,0,29471927,0,1679948,0,1147305,454058,10365513,0,30400917,-479864,41700352,0,0,0,41220488,FALSE
"7553","AZ","Litchfield Elementary School District No. 79",NA,30551,2020,"School District",129277810,43109211,8164553,929532,0,0,74232761,0,335598,143306,2506155,4562834,13845600,2731832,84612631,2717076,103035821,0,0,0,105752897,FALSE
"7554","AZ","Paradise Valley Unified School District No. 69",NA,30565,2020,"School District",635838659,380077633,19041720,0,0,0,220512697,0,13106335,0,3100274,17262454,26705500,3957121,306045695,15710562,338260208,1007061,278693,0,353970770,FALSE
"7555","AZ","Fort Thomas Unified School District No.7",NA,30532,2020,"School District",7978101,0,763433,0,0,0,7164993,0,0,0,49675,176433,2104058,861885,10121151,1722467,11541060,0,0,0,13263527,FALSE
"7556","AZ","Isaac Elementary School District No.5",NA,30547,2020,"School District",67210309,0,2276644,2414948,10312000,0,48143980,0,0,0,4062737,950141,14459985,1840834,47991734,-545764,65788458,0,0,0,65242694,FALSE
"7557","AZ","Globe Unified School District No.1",NA,30529,2020,"School District",12074582,0,1548417,0,0,0,10174174,0,0,0,351991,305284,3151538,1827019,12150150,2042578,15391413,0,0,0,17433991,FALSE
"7558","AZ","Cave Creek Unified School District No. 93",NA,30541,2020,"School District",78161180,33548962,3569844,5216390,0,0,34775826,0,0,0,1050158,4957904,3623178,2379366,41754367,-1426318,54141133,0,0,0,52714815,FALSE
"7559","AZ","Chinle Unified School District No. 24",NA,30511,2020,"School District",40760818,0,2490794,0,0,0,37483797,0,0,0,786227,2086330,11389978,1447694,52502121,4531888,62894235,0,0,0,67426123,FALSE
"7560","AZ","Madison Elementary School District No. 38",NA,30553,2020,"School District",192654566,122806437,24509071,0,0,0,42258034,0,0,0,3081024,6427349,8524455,32035,60264876,4824749,70423966,0,0,0,75248715,FALSE
"7561","AZ","Mesa Unified School District No.4",NA,30554,2020,"School District",897959189,341252495,70493673,0,0,0,468531459,0,0,0,17681562,23657416,77667596,12846602,530582966,26549332,618205248,60039959,622528,0,644754580,FALSE
"7562","TN","Hamilton County Schools",NA,106918,2020,"School District",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
"7563","AZ","Payson Unified School District No. 10",NA,30530,2020,"School District",42821931,25056616,1052087,1175635,0,0,15072095,0,65881,27680,399617,911223,5240620,772849,19323202,1581424,24666470,0,0,0,26247894,FALSE
"7564","AZ","Peoria Unified School District No. 11",NA,30559,2020,"School District",553505439,220190971,45014910,7440054,0,15000000,231274738,0,24345460,432040,10239306,8669943,55569643,54775,289535054,20525957,333303458,0,0,0,353829415,FALSE
"7565","AZ","Round Valley Unified School District No. 10",NA,30516,2020,"School District",12501655,3189126,738746,18528,0,0,8183574,0,0,0,371681,637525,2166670,140066,11078843,366852,13656252,2361,0,0,14023104,FALSE
"7566","AZ","Phoenix Union High School District No. 210",NA,30561,2020,"School District",821668690,479989716,33473643,6118856,0,0,247337767,0,32514296,471904,22234412,2798391,62216174,99413,352136394,57466915,359783457,0,0,0,417250372,FALSE
"7567","AZ","San Carlos Unified School District No. 20",NA,30531,2020,"School District",17821770,0,2238143,0,0,0,15236523,0,0,0,347104,415926,4281629,110000,22218274,634741,26391088,0,0,0,27025829,FALSE
"7568","AZ","Sanders Unified School District No. 18",NA,30514,2020,"School District",8558208,0,165139,0,0,0,8196670,0,0,0,196399,334668,1722555,273414,10903771,673775,12560633,0,0,0,13234408,FALSE
"7569","AZ","St. Johns Unified School District No.1",NA,30515,2020,"School District",6598193,0,188543,0,0,0,6230808,0,26436,10938,152406,496582,1718434,1215323,7547822,1138930,9839231,0,0,0,10978161,FALSE
"7570","AZ","Washington Elementary School District No.6",NA,30570,2020,"School District",310530832,117255539,9000248,4644288,0,0,172031131,0,0,0,3004392,4349866,45909658,1726427,188134836,10616099,229504688,20394146,91058,0,240120787,FALSE
"7571","AZ","Tolleson Elementary School District No. 17",NA,30568,2020,"School District",55401480,28087170,2258780,2025002,0,0,22266190,0,0,0,764338,1130775,6331748,517052,25252826,-5374356,38606757,1909196,11525,0,33232401,FALSE
"7572","AZ","Williams Unified School District No.2",NA,30527,2020,"School District",5356611,0,146911,0,0,0,5027427,0,0,0,182273,268626,959790,227378,5885191,100748,7240237,0,0,0,7340985,FALSE
"7573","AZ","Murphy Elementary School District No. 21",NA,30555,2020,"School District",19583911,7918232,583373,0,0,0,10926469,0,0,0,155837,150180,5090874,71368,11805864,1435965,15682321,0,0,0,17118286,FALSE
"7574","AZ","Palominas Elementary School District No. 49",NA,30522,2020,"School District",8580773,0,654600,0,0,0,7243569,0,0,0,229384,185186,1784324,0,9996544,-396805,12362859,0,0,0,11966054,FALSE
"7575","AZ","Chandler Unified School District No. 80",NA,30542,2020,"School District",879253507,426912729,30224105,34745000,1205000,50000000,326174516,0,0,0,9992157,30316201,37609686,48789277,380889582,37106469,460498277,0,0,0,497604746,FALSE
"7576","AZ","Red Mesa Unified School District No. 27",NA,30518,2020,"School District",6566886,0,158721,0,0,0,6053284,0,26813,11195,328068,350215,1422502,315731,7935579,-82761,10106788,0,0,0,10024027,FALSE
"7577","AZ","Thatcher Unified School District No.4",NA,30534,2020,"School District",12492976,1203481,1749185,0,0,0,9170143,0,38774,16048,331393,413535,2357750,1170003,12626955,1894264,14673979,0,0,0,16568243,FALSE
"7578","AZ","Tempe Elementary School District No.3",NA,30566,2020,"School District",295736120,170082526,10824525,0,0,0,98661254,0,12345097,0,3822718,3368610,18024180,2189807,121424158,2625370,142381385,12748366,153417,0,145006755,FALSE
