"","id","state","name","ncesID","nces_original_name","students"
"8884","161447","MI","Riverside School - Hagar Township #6","2617340","Hagar Township S/D #6","73"
"8885","161842","MI","Sanilac Intermediate School District","2680965","Sanilac ISD","317.00000"
"8886","161558","MI","School District of the City of East Lansing","2612600","East Lansing School District","3659"
"8887","161720","MI","School District of the City of Highland Park","2601014","Highland Park Public School Academy System","268"
"8888","161845","MI","School District of the City of Inkster","2601110","Inkster Preparatory Academy","230"
"8889","161783","MI","School District of the City of Muskegon Heights","2601029","Muskegon Heights Public School Academy System","660"
"8890","161839","MI","School District of the City of Saginaw","2630390","Saginaw School District of the City of","5143"
"8891","42599","MI","Shiawassee Regional Educational Service District","2680975","Shiawassee Regional ESD","556.00000"
"8892","1091502","MI","St. Joseph County Intermediate School District","2680960","St. Joseph County ISD","356.00000"
"8893","161865","MI","The Greenspire School","2600983","The Greenspire School","193"
"8894","161866","MI","The James and Grace Lee Boggs School","2601051","The James and Grace Lee Boggs School","161.00000"
"8895","161871","MI","Traverse Bay Area Intermediate School District","2680440","Northwest Education Services","808"
"8896","161874","MI","Tuscola Intermediate School District","2680980","Tuscola ISD","363"
"8897","190004","MI","University Prep Art and Design","2600961","University Preparatory Art & Design","1290"
"8898","34656","MI","Van Buren Intermediate School District","2680985","Van Buren ISD","557.00000"
"8899","161884","MI","Verona Mills School","2634860","Verona Township S/D #1F","26.00000"
"8900","161897","MI","Washtenaw Intermediate School District","2680990","Washtenaw ISD","1054.00000"
"8901","161900","MI","Wayne County Regional Educational Service Agency","2680995","Wayne RESA","6572.00000"
"8902","55945","MI","West Shore Educational Service District","2680755","West Shore Educational Service District","335.00000"
"8903","161910","MI","Wexford Missaukee Intermediate School District","2680000","Wexford-Missaukee ISD","409"
"8904","161918","MI","Windover High School","2600020","Windover High School","112"
"8905","161920","MI","Woodland School","2600078","Woodland School","213"
"8906","167796","MN","Area Special Education Cooperative",NA,NA,NA
"8907","103115","MN","Educational Cooperative Service Unit of the Metropolitan Twin Cities Area",NA,NA,NA
"8908","196916","MN","Farmington Independent School District No. 192",NA,NA,NA
"8909","34898","MN","Independent School District 2142","2700008","ST. LOUIS COUNTY SCHOOL DISTRICT","1956"
"8910","169423","MN","Independent School District 2198","2700100","FILLMORE CENTRAL","589.00000"
"8911","167819","MN","Independent School District No. 001","2702760","AITKIN PUBLIC SCHOOL DISTRICT","1054.00000"
"8912","167801","MN","Independent School District No. 181","2706090","BRAINERD PUBLIC SCHOOL DISTRICT","6306.00000"
"8913","167813","MN","Independent School District No. 194","2717780","LAKEVILLE PUBLIC SCHOOL DISTRICT","11512.00000"
"8914","1035651","MN","Independent School District No. 199","2715030","INVER GROVE HEIGHTS SCHOOLS","3447.00000"
"8915","34914","MN","Independent School District No. 2155","2700022","WADENA-DEER CREEK SCHOOL DISTRICT","1060.00000"
"8916","81335","MN","Independent School District No. 2174","2728970","PINE RIVER-BACKUS SCHOOL DISTRICT","915.00000"
"8917","34834","MN","Independent School District No. 241","2702970","ALBERT LEA PUBLIC SCHOOL DISTRICT","3506.00000"
"8918","34837","MN","Independent School District No. 272","2714220","EDEN PRAIRIE PUBLIC SCHOOL DISTRICT","8861.00000"
"8919","34838","MN","Independent School District No. 273","2711250","EDINA PUBLIC SCHOOL DISTRICT","8473.00000"
"8920","56107","MN","Independent School District No. 2905","2700379","TRI-CITY UNITED SCHOOL DISTRICT","1929.00000"
"8921","34807","MN","Independent School District No. 31","2704440","BEMIDJI PUBLIC SCHOOL DISTRICT","4874.00000"
"8922","34810","MN","Independent School District No. 51","2712240","FOLEY PUBLIC SCHOOL DISTRICT","1960.00000"
"8923","34873","MN","Independent School District No. 535","2731800","ROCHESTER PUBLIC SCHOOL DISTRICT","17617.00000"
"8924","167820","MN","Independent School District No. 544","2711880","FERGUS FALLS PUBLIC SCHOOL DISTRICT","2993.00000"
"8925","1035649","MN","Independent School District No. 553","2723520","NEW YORK MILLS PUBLIC SCHOOL DIST.","785.00000"
"8926","169425","MN","Independent School District No. 6070-50","2700196","ITASCA AREA SCHOOLS COLLABORATIVE","0"
"8927","34887","MN","Independent School District No. 625","2733840","ST. PAUL PUBLIC SCHOOL DISTRICT","33475.00000"
"8928","1035650","MN","Independent School District No. 690","2741850","WARROAD PUBLIC SCHOOL DISTRICT","1050.00000"
"8929","34896","MN","Independent School District No. 706","2700466","Rock Ridge Public Schools","2501.00000"
"8930","81329","MN","Independent School District No. 742","2733510","ST. CLOUD PUBLIC SCHOOL DISTRICT","9546.00000"
"8931","81348","MN","Independent School District No. 77","2718780","MANKATO PUBLIC SCHOOL DISTRICT","8640.00000"
"8932","34813","MN","Independent School District No. 88","2723490","NEW ULM PUBLIC SCHOOL DISTRICT","2083.00000"
"8933","34814","MN","Independent School District No. 94","2709420","CLOQUET PUBLIC SCHOOL DISTRICT","2646.00000"
"8934","40828","MN","Lakes Country Service Cooperative","2700083","REGION 4-LAKES COUNTRY SERVICE COOP","47.00000"
"8935","40499","MN","Minnesota Office of Higher Education","99999",NA,"NA"
"8936","43663","MN","Northwest Service Cooperative","2700085","Region 1 and 2-Northwest Srvc Coop","0"
"8937","196908","MN","Perham Independent School District No. 549","2728230","PERHAM-DENT PUBLIC SCHOOL DISTRICT","1572.00000"
"8938","1240701","MN","Saint Paul Public Schools","2733840","ST. PAUL PUBLIC SCHOOL DISTRICT","36004"
"8939","34857","MN","Southwest and West Central Service Cooperative","2700417","SouthWest Educational Cooperative (","0"
"8940","42341","MN","Special School District No.6","2733270","South St. Paul Public School Dist","3116.00000"
"8941","190080","MO","Barton County R-1 School District",NA,NA,NA
"8942","35234","MO","Consolidated School District No IV of Jackson County","2913140","GRANDVIEW C-4","3734.00000"
"8943","35302","MO","Fort Zumwalt School District","2908370","FT. ZUMWALT R-II","17276.00000"
"8944","44607","MO","Lawrence County R-9 School District","2920310","MARIONVILLE R-IX","737.00000"
"8945","35260","MO","Lincoln County R-III School District","2930450","TROY R-III","6890.00000"
"8946","35283","MO","Pemiscot County Special School District","2923780","PEMISCOT CO. SPEC. SCH. DIST.","0.00000"
"8947","167912","MO","Reogranized School District R-II of Cape Girardeau County","2915600","JACKSON R-II","5622.00000"
"8948","167913","MO","Reorganized School Distict No IV of Jackson County","2905310","BLUE SPRINGS R-IV","14767.00000"
"8949","167915","MO","Reorganized School District No II of Barton County","2918510","LIBERAL R-II","311.00000"
"8950","167914","MO","Reorganized School District No. 1","2916450","KEARNEY R-I","3557.00000"
"8951","167916","MO","Reorganized School District R-IV of Lincoln","2932190","WINFIELD R-IV","1600.00000"
"8952","167917","MO","Saint Charles R-VI School District","2928920","ST. CHARLES R-VI","5039"
"8953","99101","MS","Carroll County School District","2800930","CARROLL COUNTY SCHOOL DIST","923"
"8954","35087","MS","Hollandale School District","2801890","HOLLANDALE SCHOOL DIST","570"
"8955","47377","MT","Bear Paw Cooperative","3000012",NA,"0"
"8956","190128","MT","Bitterroot Special Education Cooperative","3000068",NA,"0"
"8957","43123","MT","Missoula Area Education Cooperative","3000053","Missoula Area Education Coop","0"
"8958","35410","MT","Prickly Pear Special Education Cooperative","3000045","Prickly Pear Coop","0"
"8959","53871","NC","Kipp Enc Public Schools","99999",NA,"2172"
"8960","190199","NC","Sallie B Howard School","370004902365",NA,"1079"
"8961","224972","ND","Lake Region Special Education District",NA,NA,NA
"8962","36830","ND","Minot Air force Base Public School District No. 160","3880780","MINOT AFB 160","0"
"8963","36817","ND","Morton-Sioux Special Education Unit","3880460","MORTON-SIOUX SPECIAL ED UNIT","0"
"8964","36827","ND","North Valley Area Career and Technology Center","3880700","NORTH VALLEY AREA CAREER & TECHNICAL CENTER","0"
"8965","36828","ND","Upper Valley Special Education District","3880540","UPPER VALLEY SPECIAL ED UNIT","0"
"8966","47416","ND","Wil-Mac Multidistrict Special Education Unit","3880360","WILMAC SPECIAL ED UNIT","0"
"8967","190329","NE","Antelope County School District No. 9","3174220","NELIGH-OAKDALE SCHOOLS","364"
"8968","197017","NE","Board of Education of School District #83","99999",NA,"465"
"8969","190383","NE","Burt County School District No. 1","3173210","LYONS-DECATUR NORTHEAST SCHS","282"
"8970","108696","NE","Cass County School District No. 1","3173050","LOUISVILLE PUBLIC SCHOOLS","681"
"8971","109135","NE","Dodge County School District No. 001","3170710","FREMONT PUBLIC SCHOOLS","5017"
"8972","108954","NE","Doniphan-Trumbull Public Schools District No. 40","3100121","DONIPHAN-TRUMBULL PUBLIC SCHS","449"
"8973","35480","NE","Douglas County School District #0001","3174820","OMAHA PUBLIC SCHOOLS","51626"
"8974","109092","NE","Douglas County School District No. 10","3170110","ELKHORN PUBLIC SCHOOLS","11094"
"8975","109441","NE","Douglas County School District No. 54","3175900","RALSTON PUBLIC SCHOOLS","3304"
"8976","35469","NE","Educational Service Unit No. 10","3180100","EDUCATIONAL SERVICE UNIT 10","0"
"8977","35477","NE","Educational Service Unit No. 2","3180020","EDUCATIONAL SERVICE UNIT 02","0"
"8978","43078","NE","Educational Service Unit No. 7","3180070","Educational Service Unit 07","0"
"8979","190272","NE","Ewing Public Schools District No. 29","99999",NA,NA
"8980","196989","NE","Grant County School District No. 38-0011","3172210","HYANNIS AREA SCHOOLS","152"
"8981","190279","NE","Hall County School District 2","3100016","GRAND ISLAND PUBLIC SCHOOLS","9829"
"8982","35487","NE","Lancaster County School District 001",NA,NA,NA
"8983","108682","NE","Nebraska Unified School District 1","99999",NA,"400"
"8984","108710","NE","Roseland School District No. 01-0123","3100066","SILVER LAKE PUBLIC SCHOOLS","251"
"8985","224533","NE","Sarpy County School District No. 46","3175630","SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS","1156"
"8986","109716","NE","School District No. 55-0145","3100021","WAVERLY SCHOOL DISTRICT 145","2180"
"8987","93980","NE","Scotts Bluff County School District No. 16","3176470","SCOTTSBLUFF PUBLIC SCHOOLS","3416"
"8988","190227","NE","Warner School District Number I-74","99999",NA,NA
"8989","35503","NE","Washington County School District No. 1","3104100","BLAIR COMMUNITY SCHOOLS","2265"
"8990","190396","NE","Wayne County School District No. 595","3178520","WAYNE COMMUNITY SCHOOLS","987"
"8991","190413","NH","School Administration Unit 24","3300007","Henniker SAU Office","380"
"8992","35594","NH","School Administrative Unit No. 16","3399916","Exeter SAU Office","2633"
"8993","64964","NH","School Administrative Unit No. 44","3399944","Northwood SAU Office","374"
"8994","42509","NJ","Bergen County Special Services School District","3401450","Bergen County Special Services School District","630"
"8995","42533","NJ","Bergen County Technical and Vocational High School District","3401470","Bergen County Vocational Technical School District","2449"
"8996","43070","NJ","Bergenfield Board of Education","3401500","Bergenfield Borough School District","3655"
"8997","35882","NJ","Borough of Roselle School District","3414280","Roselle Public School District","2893"
"8998","35613","NJ","Burlington County Institute of Technology","3402490","Burlington County Institute of Technology School D","2123"
"8999","81924","NJ","City of Atlantic City Board of Education","3400960","Atlantic City School District","6368"
"9000","46287","NJ","City of Elizabeth School District","3404590","Elizabeth Public Schools","28019"
"9001","108027","NJ","City of Orange Township Public Schools","3412270","ORANGE BOARD OF EDUCATION School District","5787"
